Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual,NA
....Kalinga,"Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Garlic Taiwan (Imported),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,"Garlic, native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Ginger Hawaiian,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Ginger Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Onion Leeks,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,"Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Onion Red Creole (Bermuda Red),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Onion White (Yellow Granex),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,Pepper bell,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,"Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Mountain Province,"Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Garlic Taiwan (Imported),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.09,44.11,63.32,55.65,51.90,221.00,168.11,66.62,43.75,44.28,54.96,50.93,76.56,57.98,52.95,52.02,55.82,46.72,55.85,58.83,63.65,66.85,68.67,72.92,77.05,60.78,89.60,92.15,107.37,118.52,124.13,134.12,112.75,116.29,117.00,117.70,121.58,130.66,115.16,134.00,126.97,126.69,151.30,167.06,103.63,64.60,66.59,68.34,66.51,67.69,68.92,101.03,60.69,58.67,59.28,60.95,61.62,48.00,69.69,43.48,58.70,43.17,53.43,..,56.15,59.55,66.60,61.20,61.20,61.20,61.20,68.00,70.77,81.00,..,79.26,84.15,68.56,78.57,76.00,74.00,90.92,66.46,59.05,61.63,57.00,57.57,62.69,76.42,69.79,69.18,69.00,66.25,75.38,78.00,67.25,75.38,69.23,62.97,65.46,67.38,66.98,67.03,69.19,70.25,68.18,64.84,60.02,63.86,60.42,57.89,60.05,61.77,62.52,60.38,57.59,62.31,58.40,57.23,57.08,61.72,60.38,58.82,63.84,63.07,62.00,59.11,56.75,57.08,59.62,59.78,63.78,65.91,66.63,81.13,89.63,104.44,79.67,72.00,72.57,65.83,63.43,73.73,63.13,66.75,71.25,70.25,71.80,64.88,73.13,72.67,63.11,61.90,63.10,57.33,66.61,58.75,58.25,59.50,68.00,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),"Garlic, native",134.15,131.77,94.16,97.22,105.83,116.15,134.21,135.66,136.65,136.65,136.18,142.71,125.11,128.85,118.80,126.05,131.39,103.19,123.17,135.00,115.54,119.85,..,..,..,122.43,84.24,92.70,88.20,86.00,83.77,85.45,86.75,93.14,..,91.75,..,..,88.00,..,..,83.00,..,83.75,85.30,..,99.22,66.56,..,98.57,90.58,86.71,95.46,94.24,100.20,91.57,116.64,225.56,164.78,107.25,106.21,77.63,208.45,215.00,133.58,287.94,256.07,109.80,123.17,99.33,86.07,86.85,83.25,86.12,101.07,87.08,80.54,123.94,86.25,82.00,84.73,110.28,149.33,155.33,134.00,124.10,136.25,136.25,..,143.75,122.02,253.33,177.62,163.13,186.28,179.83,167.40,142.00,160.36,181.15,168.77,157.06,153.54,174.21,231.54,153.33,156.74,160.00,141.45,145.00,167.78,155.00,156.25,139.66,153.33,..,160.01,119.38,119.10,117.00,121.33,144.00,144.00,144.00,144.00,168.00,..,168.00,193.00,143.80,176.00,168.00,168.00,171.69,160.15,161.92,171.94,160.83,151.36,150.08,168.00,154.57,163.55,150.00,146.00,155.15,160.00,147.75,141.15,151.54,158.00,155.31,155.26,154.49,145.26,151.66,136.05,137.72,134.07,131.08,129.23,128.85,130.62,131.62,135.71,139.50,176.75,206.79,143.17,252.70,247.36,232.78,305.56,315.06,320.50,327.33,313.05,314.39,312.59,312.08,317.50,297.58,310.19,314.81,305.91,312.29,331.04,359.58,382.59,379.07,392.50,336.19,343.33,338.10,342.13,345.63,348.13,317.08,285.83,292.50,286.04,..,..,..,..,..,176.67,293.13,205.83,219.17,245.83,262.50,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Ginger Hawaiian,35.58,33.60,41.69,65.59,85.70,78.61,74.00,66.17,70.35,70.35,70.56,37.54,60.81,36.08,35.43,32.41,33.47,30.48,31.80,30.33,29.77,26.00,37.87,29.76,23.81,31.43,24.99,24.41,21.24,17.63,15.78,15.30,15.92,15.60,17.34,17.35,20.60,17.57,18.64,17.80,16.41,17.50,15.56,20.92,22.27,25.20,31.32,32.70,33.34,32.02,33.53,24.88,36.90,29.45,44.40,51.20,69.03,100.50,109.74,97.60,91.15,86.17,82.45,87.07,73.81,80.33,75.55,74.37,138.00,137.40,169.75,121.15,76.65,63.15,103.22,91.67,72.38,100.30,58.25,53.75,52.57,50.37,58.20,62.67,49.57,45.92,46.36,50.75,55.42,39.37,51.93,34.10,31.93,37.40,36.04,32.28,25.87,23.35,30.50,32.00,35.85,46.77,42.46,34.05,32.00,26.92,26.33,26.25,26.51,26.60,25.92,27.87,27.90,33.28,37.64,..,28.84,32.49,32.76,27.00,27.00,49.31,52.00,64.00,64.00,64.00,..,64.00,66.00,49.32,66.00,66.00,77.54,84.00,102.46,140.02,122.00,114.33,148.57,152.85,149.75,87.29,109.23,82.50,81.00,90.69,85.00,91.25,92.31,90.00,72.92,50.00,52.86,57.23,60.01,75.48,50.72,45.70,40.54,44.42,49.15,53.23,38.57,31.49,31.99,49.83,46.92,51.29,44.49,40.87,39.42,31.13,34.92,37.45,33.88,37.88,37.29,36.89,35.78,34.65,45.08,37.10,48.22,55.89,52.09,49.00,74.25,94.25,117.67,82.00,75.67,118.00,149.50,158.29,89.57,145.63,117.75,105.50,83.00,124.00,143.50,114.75,89.11,85.00,93.38,82.75,75.00,104.95,75.75,74.50,76.00,79.50,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Ginger Native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.83,94.83,86.25,82.20,75.31,132.56,115.29,146.67,..,..,..,100.00,..,..,105.47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.02,40.00,38.60,39.58,40.00,24.86,31.38,34.08,36.16,48.67,48.00,37.67,35.00,33.58,31.61,28.93,30.00,29.22,27.86,29.40,30.00,37.34,41.07,..,32.18,39.74,33.00,28.92,32.00,46.46,53.00,74.00,66.00,74.00,..,79.54,76.00,54.79,76.00,76.00,80.31,84.00,89.54,134.32,117.29,94.42,132.57,105.00,92.00,90.71,97.68,90.00,90.33,85.00,80.00,86.25,87.31,85.00,79.15,67.08,74.38,76.91,73.83,81.27,59.25,53.83,48.60,49.92,54.23,60.00,46.28,38.58,43.37,56.17,57.08,57.57,52.07,56.50,47.83,40.69,40.86,40.85,37.90,43.53,43.10,40.56,41.48,37.29,51.67,43.52,53.15,59.11,54.84,54.17,83.75,102.08,124.44,93.70,81.39,123.81,158.06,163.10,95.97,155.42,127.92,115.42,91.67,136.25,148.75,128.75,100.74,91.48,99.79,93.33,80.00,114.13,80.00,79.17,82.08,85.00,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Onion Leeks,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),"Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Onion Red Creole (Bermuda Red),53.04,40.45,20.58,15.74,18.58,22.20,31.74,36.85,38.14,38.14,43.33,48.30,33.92,60.29,81.96,34.54,48.32,47.25,50.94,57.41,54.88,60.25,59.51,62.80,63.53,56.81,51.68,37.84,35.65,39.03,39.01,57.41,62.94,69.08,62.32,74.11,64.63,37.86,52.63,38.10,39.33,35.60,33.11,38.68,40.30,38.80,38.72,37.85,41.28,41.18,40.62,38.63,57.39,41.31,19.40,16.25,16.81,22.60,30.82,26.25,28.78,30.35,44.53,44.49,31.58,50.10,31.20,16.60,30.82,33.74,34.38,36.08,39.10,48.32,55.86,61.72,51.86,40.82,69.90,42.50,44.92,50.00,64.36,77.30,82.33,86.35,84.64,74.95,59.78,58.30,66.28,42.00,41.93,34.70,34.98,42.38,45.51,42.85,37.76,56.32,43.95,68.15,69.49,46.67,71.68,52.70,48.18,43.30,46.23,68.00,76.06,75.41,75.35,56.91,66.81,..,61.88,54.54,39.96,31.20,31.20,30.89,31.20,28.00,31.46,37.00,..,53.00,66.00,39.50,70.00,52.33,56.00,56.00,56.00,72.30,71.79,76.83,114.36,115.00,134.67,82.79,79.84,59.00,64.50,60.00,60.00,72.50,76.54,80.00,80.49,90.08,101.12,125.54,144.29,84.51,128.08,49.48,34.06,34.12,42.49,57.40,75.45,88.46,130.07,161.25,195.17,349.71,112.15,322.00,155.00,77.50,86.60,129.11,133.96,116.30,115.07,112.91,88.11,91.75,119.83,129.01,106.56,86.89,56.18,47.75,47.13,55.75,73.22,60.11,53.50,60.00,58.83,74.43,65.03,94.00,124.13,71.75,59.85,75.10,90.28,92.03,94.11,91.56,90.78,231.00,153.33,105.66,130.00,78.75,55.50,54.25,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Onion White (Yellow Granex),41.24,36.31,12.33,13.97,18.88,23.11,29.64,29.37,33.92,33.91,38.45,39.71,29.24,55.02,51.09,26.95,35.38,36.39,41.40,35.33,46.00,46.00,55.36,53.87,57.37,45.01,48.54,32.94,32.75,36.78,36.52,43.47,59.87,64.07,55.38,52.76,52.47,33.19,45.73,33.70,28.07,29.30,36.40,36.20,38.62,35.20,38.62,36.95,38.10,37.69,38.07,35.58,42.36,41.64,16.15,15.22,15.51,19.40,27.22,21.96,31.12,32.14,43.75,42.20,29.06,38.10,23.65,13.70,22.93,28.72,31.03,34.69,36.85,47.54,37.61,42.32,51.82,34.08,65.80,42.25,35.63,43.45,56.60,63.73,53.45,46.80,47.64,39.42,35.64,38.69,47.43,38.55,31.98,31.27,31.04,35.68,34.71,35.33,35.01,73.78,34.71,38.94,36.80,38.15,38.80,27.10,26.87,26.85,26.25,48.00,52.00,..,32.50,36.38,37.46,..,35.22,36.46,31.00,28.00,28.00,27.91,28.00,32.00,28.00,28.00,..,39.85,47.80,32.27,60.00,56.00,50.77,48.00,48.00,48.30,52.06,57.58,64.07,66.00,78.75,57.71,57.27,42.50,44.25,36.15,37.00,46.50,50.00,52.77,57.00,60.77,63.72,67.55,46.83,50.42,40.72,30.00,27.13,33.78,38.03,53.83,84.97,105.00,..,..,..,..,51.68,206.89,81.33,67.42,97.90,133.82,143.66,112.70,95.64,94.64,79.89,84.13,101.00,108.25,92.56,73.64,45.00,38.38,41.88,49.50,63.89,48.22,44.83,51.71,49.00,64.29,55.24,74.14,82.75,40.75,33.50,37.51,51.45,67.38,77.11,83.89,84.56,105.25,84.67,68.58,86.25,53.75,45.25,45.00,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),Pepper bell,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
..REGION I (ILOCOS REGION),"Pepper finger, green",18.16,14.92,..,..,..,..,..,..,..,..,..,..,16.54,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.25,33.75,26.12,..,..,..,..,..,..,..,41.42,31.89,55.50,38.00,32.33,24.87,22.18,17.40,95.95,..,69.03,94.51,155.17,118.47,65.76,81.75,41.70,30.02,29.95,33.00,30.42,32.83,72.45,82.14,81.00,145.92,77.64,61.57,55.75,21.75,24.89,15.06,44.35,36.20,54.67,88.07,66.46,72.15,77.34,69.54,52.19,41.85,29.25,25.00,27.30,30.15,43.15,44.46,76.88,79.00,147.69,101.29,..,58.73,52.31,21.20,16.20,16.20,26.23,27.00,32.00,32.00,38.00,..,88.23,101.50,40.99,57.33,27.25,23.92,23.00,23.31,24.78,32.30,52.92,37.29,57.00,172.25,181.29,59.39,78.67,43.75,28.77,15.73,21.00,21.11,35.38,69.54,99.31,90.58,64.75,30.31,49.91,33.75,38.18,39.06,48.58,48.54,56.00,52.00,37.46,46.14,109.00,167.58,79.36,62.97,39.82,43.25,28.38,31.03,36.02,31.94,60.16,189.88,133.40,64.33,38.38,44.75,61.78,41.33,28.33,50.45,52.00,44.38,59.50,87.44,82.00,73.00,70.86,97.50,143.00,69.15,88.13,34.88,21.48,40.38,64.17,39.38,59.88,60.00,42.78,70.00,201.00,131.33,71.12,40.25,30.50,68.00,79.00,..,..,..,..,..,..,..,..,..,NA
